sequence,timestamp_ms,record_type,event_id,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id,checkpoint_id,sensor_type,sensor_value,sensor_unit,check_type,check_result
293,29284,SENSOR,,SENSOR_READING,S14,,,,,,,,TEMPERATURE,39.839,C,,
294,29778,SENSOR,,SENSOR_READING,S04,,,,,,,,VIBRATION,0.159976,g,,
295,29778,SENSOR,,SENSOR_READING,S04,,,,,,,,TEMPERATURE,39.7963,C,,
296,29824,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.09915,g,,
297,29824,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,48.6155,C,,
298,29824,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.4677,A,,
299,29824,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.9651,Nm,,
300,29844,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.139854,g,,
301,29844,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.2412,C,,
302,29844,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.23826,A,,
303,29844,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0.304397,Nm,,
304,30312,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,0.182545,g,,
305,30312,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,39.6143,C,,
306,30312,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,2.37871,A,,
307,30312,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,0,Nm,,
308,30416,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.120091,g,,
309,30416,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.5046,C,,
310,30416,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,2.29096,A,,
311,30416,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0,Nm,,
312,30441,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,0.22379,g,,
313,30441,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,40.1094,C,,
314,30441,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,2.24138,A,,
315,30441,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,0.458334,Nm,,
316,30603,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.159673,g,,
317,30603,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.6448,C,,
318,30603,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.20312,A,,
319,30603,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0,Nm,,
320,30646,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.185262,g,,
321,30646,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.2259,C,,
322,30646,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.26979,A,,
323,30646,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,1.36034,Nm,,
324,30661,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.189909,g,,
325,30661,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,39.5647,C,,
326,30661,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.41274,A,,
327,30661,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0.423838,Nm,,
328,30874,SENSOR,,SENSOR_READING,S27,,,,,,,,VIBRATION,0.190819,g,,
329,30874,SENSOR,,SENSOR_READING,S27,,,,,,,,TEMPERATURE,40.0199,C,,
330,32377,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.129903,g,,
331,32377,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.9227,C,,
332,32377,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.32307,A,,
333,32377,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
334,32890,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.214478,g,,
335,32890,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.7691,C,,
336,32890,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.24859,A,,
337,32890,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
338,36659,STATION,EV000002,PROCESSING_COMPLETED,S01,U000001,0,PROCESSING,,36659,,,,,,,
339,36659,STATION,EV000003,UNIT_ARRIVED,S02,U000001,1,,,,,,,,,,
340,36659,STATION,EV000004,PROCESSING_STARTED,S02,U000001,0,IDLE,PROCESSING,44081,,,,,,,
341,36659,STATION,EV000005,PROCESSING_STARTED,S01,U000002,0,IDLE,PROCESSING,37769,,,,,,,
342,38474,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.12939,g,,
343,38474,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.3403,C,,
344,38474,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.2476,A,,
345,38474,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0,Nm,,
346,38514,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.135545,g,,
347,38514,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.5002,C,,
348,38514,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.40878,A,,
349,38514,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.699029,Nm,,
350,38776,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.125729,g,,
351,38776,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.1854,C,,
352,38776,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.19778,A,,
353,38776,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0,Nm,,
354,38893,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.172359,g,,
355,38893,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,39.5709,C,,
356,38893,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.12801,A,,
357,38893,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
358,38918,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.259699,g,,
359,38918,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,39.737,C,,
360,38918,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.01123,A,,
361,38918,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,1.15949,Nm,,
362,38939,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.131915,g,,
363,38939,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.3498,C,,
364,38939,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.08844,A,,
365,38939,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.00698852,Nm,,
366,39186,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.270879,g,,
367,39186,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.8626,C,,
368,39186,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.41313,A,,
369,39186,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.293589,Nm,,
370,39625,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.144685,g,,
371,39625,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.0295,C,,
372,39625,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.25713,A,,
373,39625,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0.357235,Nm,,
374,39688,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.143394,g,,
375,39688,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,39.6865,C,,
376,39688,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.24357,A,,
377,39688,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0.150772,Nm,,
378,39701,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.126123,g,,
379,39701,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.8182,C,,
380,39701,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.16227,A,,
381,39701,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.942234,Nm,,
382,39938,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,0.839086,g,,
383,39938,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,42.8595,C,,
384,39938,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,12.6774,A,,
385,39938,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,38.022,Nm,,
386,40047,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.148312,g,,
387,40047,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.3937,C,,
388,40047,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.2124,A,,
389,40047,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0.40866,Nm,,
390,40651,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.19287,g,,
391,40651,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,50.3131,C,,
392,40651,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.3291,A,,
393,40651,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.4468,Nm,,
394,40660,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,0.210431,g,,
395,40660,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,39.612,C,,
396,40660,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,2.25579,A,,
397,40660,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,0.330204,Nm,,
398,40819,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.1433,g,,
399,40819,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.6706,C,,
400,40819,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,1.94629,A,,
401,40819,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0,Nm,,
402,41258,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.137043,g,,
403,41258,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.3645,C,,
404,41258,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.14328,A,,
405,41258,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0,Nm,,
406,41386,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.10583,g,,
407,41386,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.9718,C,,
408,41386,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.16093,A,,
409,41386,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
410,41672,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.192238,g,,
411,41672,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,39.5688,C,,
412,41672,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,1.95404,A,,
413,41672,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0,Nm,,
414,41920,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.165812,g,,
415,41920,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.6382,C,,
416,41920,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,1.9373,A,,
417,41920,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
418,48312,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.153362,g,,
419,48312,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,39.4431,C,,
420,48312,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.22206,A,,
421,48312,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
422,48367,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.156806,g,,
423,48367,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.2801,C,,
424,48367,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.15309,A,,
425,48367,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.144743,Nm,,
426,48388,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.162164,g,,
427,48388,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.2234,C,,
428,48388,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.18334,A,,
429,48388,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0,Nm,,
430,48813,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.173184,g,,
431,48813,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.1939,C,,
432,48813,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.19889,A,,
433,48813,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0,Nm,,
434,49004,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.181067,g,,
435,49004,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,39.1797,C,,
436,49004,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.32661,A,,
437,49004,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
438,49458,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.158491,g,,
439,49458,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.5206,C,,
440,49458,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.06998,A,,
441,49458,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.393008,Nm,,
442,49778,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.163663,g,,
443,49778,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.089,C,,
444,49778,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.30259,A,,
445,49778,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
446,49831,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.236391,g,,
447,49831,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,40.0018,C,,
448,49831,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.16224,A,,
449,49831,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0,Nm,,
450,49840,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.298852,g,,
451,49840,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,39.7352,C,,
452,49840,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.42726,A,,
453,49840,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,1.09969,Nm,,
454,49949,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.199092,g,,
455,49949,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.0551,C,,
456,49949,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.15589,A,,
457,49949,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.356766,Nm,,
458,50111,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,0.997504,g,,
459,50111,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,45.21,C,,
460,50111,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.2831,A,,
461,50111,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,49.9682,Nm,,
462,50218,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.13854,g,,
463,50218,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,51.4598,C,,
464,50218,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.3423,A,,
465,50218,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,55.0259,Nm,,
466,50661,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.131548,g,,
467,50661,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.6656,C,,
468,50661,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,2.05792,A,,
469,50661,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0.155712,Nm,,
470,50984,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.135951,g,,
471,50984,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.323,C,,
472,50984,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.17551,A,,
473,50984,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0,Nm,,
474,51271,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,0.226431,g,,
475,51271,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,39.4986,C,,
476,51271,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,2.30676,A,,
477,51271,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,0.248296,Nm,,
478,51323,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.172441,g,,
479,51323,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,39.5731,C,,
480,51323,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.14753,A,,
481,51323,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0,Nm,,
482,51331,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.151006,g,,
483,51331,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.2284,C,,
484,51331,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.23237,A,,
485,51331,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.599396,Nm,,
486,51509,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.179298,g,,
487,51509,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.4841,C,,
488,51509,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.32501,A,,
489,51509,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
490,51691,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.147706,g,,
491,51691,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.8022,C,,
492,51691,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.21862,A,,
493,51691,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0.136005,Nm,,
494,53637,SENSOR,,SENSOR_READING,S21,,,,,,,,VIBRATION,0.204708,g,,
495,53637,SENSOR,,SENSOR_READING,S21,,,,,,,,TEMPERATURE,39.8529,C,,
496,55351,SENSOR,,SENSOR_READING,S10,,,,,,,,VIBRATION,0.176474,g,,
497,55351,SENSOR,,SENSOR_READING,S10,,,,,,,,TEMPERATURE,39.9387,C,,
498,57685,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.151944,g,,
499,57685,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.195,C,,
500,57685,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.03766,A,,
501,57685,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.356499,Nm,,
502,58275,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.199745,g,,
503,58275,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.1606,C,,
504,58275,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.41163,A,,
505,58275,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.202611,Nm,,
506,58372,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.171001,g,,
507,58372,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,39.2159,C,,
508,58372,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.35557,A,,
509,58372,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
510,58721,SENSOR,,SENSOR_READING,S04,,,,,,,,VIBRATION,0.148787,g,,
511,58721,SENSOR,,SENSOR_READING,S04,,,,,,,,TEMPERATURE,39.6622,C,,
512,59238,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.310938,g,,
513,59238,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,39.8951,C,,
514,59238,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.32934,A,,
515,59238,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,0.398158,Nm,,
516,59330,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.10212,g,,
517,59330,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,47.1521,C,,
518,59330,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.3411,A,,
519,59330,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,54.0336,Nm,,
520,59352,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.165219,g,,
521,59352,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,39.1445,C,,
522,59352,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.06771,A,,
523,59352,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
524,59380,SENSOR,,SENSOR_READING,S31,,,,,,,,VIBRATION,0.186282,g,,
525,59380,SENSOR,,SENSOR_READING,S31,,,,,,,,TEMPERATURE,39.5952,C,,
526,59521,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.121035,g,,
527,59521,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.39,C,,
528,59521,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.1981,A,,
529,59521,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
530,59660,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.162178,g,,
531,59660,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.0236,C,,
532,59660,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.27337,A,,
533,59660,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,1.20737,Nm,,
534,59694,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.160493,g,,
535,59694,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.2193,C,,
536,59694,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.10135,A,,
537,59694,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
538,59933,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.25839,g,,
539,59933,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.0009,C,,
540,59933,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.39482,A,,
541,59933,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.323648,Nm,,
542,59995,SENSOR,,SENSOR_READING,S32,,,,,,,,VIBRATION,0.194823,g,,
543,59995,SENSOR,,SENSOR_READING,S32,,,,,,,,TEMPERATURE,39.2022,C,,
544,60086,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.25053,g,,
545,60086,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.7427,C,,
546,60086,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.25348,A,,
547,60086,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.197389,Nm,,
548,60131,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.17923,g,,
549,60131,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,52.4386,C,,
550,60131,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.4158,A,,
551,60131,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,55.3486,Nm,,
552,60491,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.13317,g,,
553,60491,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.9319,C,,
554,60491,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.1991,A,,
555,60491,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
556,60689,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.153757,g,,
557,60689,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,39.2774,C,,
558,60689,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.01825,A,,
559,60689,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0.469481,Nm,,
560,60959,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.156141,g,,
561,60959,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.3839,C,,
562,60959,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.18083,A,,
563,60959,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0,Nm,,
564,61225,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.179885,g,,
565,61225,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.2583,C,,
566,61225,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.16115,A,,
567,61225,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.248504,Nm,,
568,61468,SENSOR,,SENSOR_READING,S27,,,,,,,,VIBRATION,0.249998,g,,
569,61468,SENSOR,,SENSOR_READING,S27,,,,,,,,TEMPERATURE,39.796,C,,
570,61472,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,0.167578,g,,
571,61472,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,39.2664,C,,
572,61472,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,2.22149,A,,
573,61472,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,0,Nm,,
574,61517,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.184267,g,,
575,61517,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.3102,C,,
576,61517,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.19006,A,,
577,61517,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0.0416819,Nm,,
578,61566,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.237593,g,,
579,61566,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.4577,C,,
580,61566,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,2.10624,A,,
581,61566,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0.152322,Nm,,
582,61899,SENSOR,,SENSOR_READING,S14,,,,,,,,VIBRATION,0.140068,g,,
583,61899,SENSOR,,SENSOR_READING,S14,,,,,,,,TEMPERATURE,39.8341,C,,
584,62037,SENSOR,,SENSOR_READING,S09,,,,,,,,VIBRATION,0.252225,g,,
585,62037,SENSOR,,SENSOR_READING,S09,,,,,,,,TEMPERATURE,39.841,C,,
